"Date" "High" "Low" "Last" "Bid" "Ask" "Volume" "VWAP"
"1882" 2019-07-03 12000 10687.08 11922.65 11914.07 11922.65 18792.05775451 11328.64
"1883" 2019-07-04 12061.04 11520.26 11615.11 11611.35 11621.2 10691.92659374 11792.75
"1884" 2019-07-05 11645.47 10769.15 10955.25 10950.07 10955.25 12947.6132655 11133.77
"1885" 2019-07-06 11735 10828.22 11222.69 11222.62 11227.97 8112.50879899 11396.98
"1886" 2019-07-07 11627 11083.76 11432.9 11420.37 11434.13 6750.11579886 11346.24
"1887" 2019-07-08 12367.08 11332.19 12329.07 12332.12 12341.64 11626.62045404 11931.18
"1888" 2019-07-09 12883.48 12030.43 12579.82 12579.82 12580.68 15283.85841548 12489.08
"1889" 2019-07-10 13200 11550 12087.61 12070.12 12077.65 19661.18968973 12528.29
"1890" 2019-07-11 12199.55 10966.81 11329.77 11313.18 11329.74 18427.9204089 11532.7
"1891" 2019-07-12 11942.39 11083.52 11816.09 11803.25 11816.08 9479.14205687 11536.51
"1892" 2019-07-13 11860.99 10810 11269.01 11269.01 11285.8 9260.83504582 11285.58
"1893" 2019-07-14 11467.3 10280.48 10491.93 10483.57 10491.93 10936.77249514 10694.74
"1894" 2019-07-15 10950 9855 10936.05 10920.34 10936.05 16785.91425598 10335.91
"1895" 2019-07-16 11080.37 9373.48 9475.73 9481.59 9484.83 20745.56669529 10032.28
"1896" 2019-07-17 9993 9049.54 9730 9727.85 9730 17319.96814314 9519.28
"1897" 2019-07-18 10750 9280.33 10607.43 10605.93 10619.44 18002.68712653 10066.04
"1898" 2019-07-19 10797 10102.58 10478.8 10478.8 10487.4 14298.84552113 10445.59
"1899" 2019-07-20 11050 10359.17 11009.6 10999.3 11009.62 8866.63173581 10689.93
"1900" 2019-07-21 11120 10325 10553.04 10556.03 10559.24 6828.79799717 10626.89
"1901" 2019-07-22 10686.89 10052.25 10275.38 10275.38 10286.19 9333.04237618 10369.1
"1902" 2019-07-23 10356.41 9860.8 10028.95 10025.72 10029.01 8357.59835324 10045.92
"1903" 2019-07-24 10025.72 9514.96 9765.67 9765.67 9777.26 10089.25574161 9723.8
"1904" 2019-07-25 10187 9734.19 9915.69 9907.69 9915.69 6440.42193603 10005.31
"1905" 2019-07-26 9938 9650 9787.39 9785.18 9795.91 5594.62651184 9775.44
"1906" 2019-07-27 10235 9299 9445 9431.96 9445 9410.65892934 9614.47
"1907" 2019-07-28 9634.5 9111 9511.72 9511.72 9517.36 3739.06286501 9422.47
"1908" 2019-07-29 9725.17 9360 9510.3 9498.39 9509.98 5286.32859388 9530.98
"1909" 2019-07-30 9775 9373.48 9584.89 9572.51 9584.89 5576.045179 9563.94
"1910" 2019-07-31 10143.2 9569.62 10019.91 10009.85 10014.87 7825.83123705 9867.97
"1911" 2019-08-01 10499 9878.09 10391.39 10388.23 10403.02 7668.9067825 10109.59
"1912" 2019-08-02 10670 10318.47 10518.96 10516.72 10527.95 9394.97576326 10483.64
"1913" 2019-08-03 10919 10502.8 10830 10823.54 10831.66 7054.50214208 10779.53
"1914" 2019-08-04 11085.99 10564.96 10985 10990.16 10994.1 7467.6354825 10839.85
"1915" 2019-08-05 11959.36 10952.68 11790 11786.66 11790 16717.11656926 11655.89
"1916" 2019-08-06 12325 11200 11294.97 11296.65 11306.33 16619.77695758 11798.08
"1917" 2019-08-07 12145.42 11272.02 11971.36 11963.88 11971.99 15315.75419754 11748.89
"1918" 2019-08-08 12031.31 11450.93 11811.8 11805.1 11811.8 9902.57163073 11788.89
"1919" 2019-08-09 12061.1 11650 11828.14 11828.14 11836.83 8151.99722397 11829.9
"1920" 2019-08-10 11976.68 11200 11292.04 11276.08 11295.55 7314.03536557 11542.36
"1921" 2019-08-11 11570.04 11080.37 11500 11498.6 11500 4367.57021071 11361.64
"1922" 2019-08-12 11589.73 11194.04 11408.09 11394.03 11406.62 3566.67071054 11379.36
"1923" 2019-08-13 11446.94 10738.58 10857.93 10843.63 10860.39 8858.43706733 11049.02
"1924" 2019-08-14 10891.08 10026.74 10215.62 10207.75 10215.62 11732.75785937 10418.26
"1925" 2019-08-15 10444.66 9467.57 10395 10394.38 10399.27 15890.44195729 9939.7
"1926" 2019-08-16 10540 9736.96 10399.89 10397.29 10407 11264.81175043 10147.99
"1927" 2019-08-17 10472.93 9974.51 10222.76 10223.36 10239.85 3987.17724665 10232
"1928" 2019-08-18 10515 10065.41 10357.22 10344.34 10357.21 3392.76561359 10317.56
"1929" 2019-08-19 10834.15 10267.56 10779.97 10768.02 10771.81 7114.99815563 10650.72
"1930" 2019-08-20 10955.48 10549.74 10826.97 10832.61 10838.11 6748.11539419 10768.94
"1931" 2019-08-21 10842.96 9853.45 10070.71 10053.26 10065.94 9748.09557884 10172.79
"1932" 2019-08-22 10238.29 9755.53 10155.1 10156.03 10173.52 6870.02196118 10006.59
"1933" 2019-08-23 10479 10051 10384.93 10384.93 10388.85 5373.26931372 10287.76
"1934" 2019-08-24 10432 9885.48 10170 10169.35 10184.71 5132.98226711 10107.73
"1935" 2019-08-25 10355.89 9907.86 10067.24 10060.44 10067.24 3904.31532958 10103.4
"1936" 2019-08-26 10650 10060.44 10296.24 10296.46 10302.46 7238.53007973 10376.6
"1937" 2019-08-27 10397.81 10019.1 10125.65 10126.28 10126.39 4837.40924596 10167.93
"1938" 2019-08-28 10280.71 9555 9730 9726.52 9730 9235.69581167 9911.08
"1939" 2019-08-29 9750 9320 9475.38 9475.38 9487.22 7771.73493025 9490.07
"1940" 2019-08-30 9700 9350.1 9596.81 9594.45 9596.82 5389.10266064 9541.68
"1941" 2019-08-31 9682.73 9443.19 9632.1 9623.27 9632.19 1545.88732165 9583.09
"1942" 2019-09-01 9832 9538.75 9787.26 9787.26 9797.42 1799.68497497 9654.04
"1943" 2019-09-02 10471 9743.4 10395.26 10395.27 10395.28 5844.06561059 10105.86
"1944" 2019-09-03 10783 10286 10708.39 10708.39 10714.38 11236.70445204 10558.61
"1945" 2019-09-04 10834.15 10378.7 10572.2 10560.14 10570.77 10468.61303377 10568.22
"1946" 2019-09-05 10664.13 10461.97 10575.93 10575.83 10585.41 4711.01080384 10559.49
"1947" 2019-09-06 10949 10204.18 10335.86 10335.86 10347.56 10547.57445538 10639.52
"1948" 2019-09-07 10580 10285 10511.67 10511.8 10520 3171.26886545 10454.25
"1949" 2019-09-08 10594.88 10229.49 10390.97 10392.03 10398.97 3288.7385693 10418.34
"1950" 2019-09-09 10542.93 10060 10332.84 10332.84 10340.12 5972.13005261 10300.62
"1951" 2019-09-10 10390.09 9910 10078.76 10074.98 10084.47 4674.18680774 10127.89
"1952" 2019-09-11 10243.01 9855.11 10142.41 10142.41 10150.94 4608.37695838 10057.57
"1953" 2019-09-12 10465 10027.52 10400.48 10398.69 10407.77 4757.61972179 10248.41
"1954" 2019-09-13 10458.13 10153.87 10293.28 10293.02 10293.38 3587.77876455 10299.5
"1955" 2019-09-14 10441.47 10217.01 10357.1 10353.43 10365.16 2793.22698935 10355.27
"1956" 2019-09-15 10383.2 10258.49 10297.35 10296.42 10304.06 2381.80620863 10307.61
"1957" 2019-09-16 10378.07 10060.95 10294.66 10294.65 10304.7 5210.03239374 10224.02
"1958" 2019-09-17 10304.7 10130.59 10227.02 10227.02 10232.04 5221.41590742 10210.44
"1959" 2019-09-18 10263.65 10080 10159.8 10164.35 10168.67 3948.54637935 10188.03
"1960" 2019-09-19 10380.07 9600 10235.05 10235.07 10241.58 7549.85882977 9970.59
"1961" 2019-09-20 10308.04 10055 10128.54 10128.54 10140.06 4378.5026203 10159.79
"1962" 2019-09-21 10185.62 9913.35 9978.98 9973.38 9978.98 4278.8283785 10019.55
"1963" 2019-09-22 10093.24 9842.35 10036.69 10036.82 10045.52 3207.03330796 9974.52
"1964" 2019-09-23 10073.26 9606 9707.73 9705.11 9720.77 5312.56627108 9828.69
"1965" 2019-09-24 9782 7998 8696 8690.06 8696 26366.7070552 8851.7
"1966" 2019-09-25 8800.56 8216 8432.66 8429.62 8439.68 18545.38716298 8461.39
"1967" 2019-09-26 8467.89 7733.99 8114.88 8114.88 8123.07 17203.35776027 8140.71
"1968" 2019-09-27 8294.04 7866 8197.2 8195 8201.02 10303.60779458 8033.29
"1969" 2019-09-28 8356.4 8009.84 8161.03 8153.02 8161.03 6191.04844509 8164.11
"1970" 2019-09-29 8244.07 7902.66 8079.28 8079.28 8090.01 5604.67593864 8060.63
"1971" 2019-09-30 8368.5 7714.7 8245.75 8241.07 8245.65 9399.78860794 8063.62
"1972" 2019-10-01 8531.25 8195.42 8347.13 8351.81 8359.77 10136.77656795 8383.13
"1973" 2019-10-02 8385.4 8170.91 8278.1 8278.88 8287.84 4874.66176975 8250.7
"1974" 2019-10-03 8419.23 8029.14 8204.35 8204.35 8213.63 8421.07987206 8207.4
"1975" 2019-10-04 8299.19 7986.65 8189.21 8176.02 8189.18 6749.5065687 8158.07
"1976" 2019-10-05 8195 8016.26 8140.63 8140.53 8147.45 4514.12747649 8104.23
"1977" 2019-10-06 8176.46 7772.71 7847.03 7847.03 7852.66 6176.45648921 7958.64
"1978" 2019-10-07 8313.7 7763.54 8246.81 8239.73 8246.81 9477.29654178 8059.4
"1979" 2019-10-08 8344.12 8109.74 8200.33 8193.02 8199.96 3759.41504189 8210.78
"1980" 2019-10-09 8707.8 8110 8578.42 8579.42 8584.26 11473.61959356 8447.41
"1981" 2019-10-10 8666.84 8450.61 8586 8589.27 8590.61 7585.35362582 8555.82
"1982" 2019-10-11 8820 8283 8318.06 8319.29 8321.71 7639.66485954 8445.61
"1983" 2019-10-12 8427.76 8222.88 8330.34 8330.41 8336.12 2041.25879746 8328.12
"1984" 2019-10-13 8474.48 8132.91 8290.52 8285.97 8290.52 4431.64988399 8342.54
"1985" 2019-10-14 8416.67 8215.41 8343.99 8343.86 8349.35 4300.54492081 8313.3
"1986" 2019-10-15 8420.85 8086 8134.39 8134.63 8135.76 4997.74241526 8258.69
"1987" 2019-10-16 8179.1 7912.66 8001.59 8001.59 8005.8 8540.91421388 8020.65
"1988" 2019-10-17 8130.71 7936.71 8054.19 8053.82 8054.19 5527.5131318 8053.4
"1989" 2019-10-18 8120.77 7811.62 7969.84 7967.7 7970.16 5610.41600549 7932.28
"1990" 2019-10-19 8096.76 7875 7941.61 7941.63 7941.68 3508.28291775 7962.08
"1991" 2019-10-20 8314.77 7874.68 8209.01 8208.92 8214.18 6264.78213774 8083.78
"1992" 2019-10-21 8352 8156 8201.91 8195.09 8201.48 4684.18774641 8224.88
"1993" 2019-10-22 8314.77 8048.54 8073.73 8074.57 8077.77 5512.63828725 8200.2
"1994" 2019-10-23 8083.76 7293.55 7423.27 7423.28 7427.23 13348.40022442 7597.77
"1995" 2019-10-24 7512 7356 7464.73 7460.94 7464.73 5270.6501518 7445.95
"1996" 2019-10-25 8784.29 7393.14 8605.65 8605.65 8607.94 18747.18651715 8196.37
"1997" 2019-10-26 10350 8603.34 9176.55 9176.55 9185.26 38830.09004785 9395.05
"1998" 2019-10-27 9819.92 9092.66 9578.25 9581.44 9590 17574.23178081 9495.23
"1999" 2019-10-28 9950 9258.06 9459.03 9459.03 9460.68 13847.61035834 9529.82
"2000" 2019-10-29 9573.35 9051.48 9463.18 9451.69 9463.18 10488.87812708 9369.76
"2001" 2019-10-30 9471.66 8985.25 9231.91 9223.46 9231.88 8861.2553958 9165.78
"2002" 2019-10-31 9438.61 8961.53 9127.5 9123.23 9127.63 10145.39791513 9175.72
"2003" 2019-11-01 9303.53 9054.6 9217.8 9203.57 9217.53 6631.24382009 9159.59
"2004" 2019-11-02 9396.91 9201.19 9302.99 9307.45 9312.25 2477.9064469 9280.76
"2005" 2019-11-03 9384.32 9067 9214.7 9201.05 9214.7 2739.21646522 9191.69
"2006" 2019-11-05 9586.5 9122.33 9412.21 9410.76 9412.71 4962.75602881 9339.83
"2007" 2019-11-06 9485 9165.2 9319.1 9311.68 9319.1 4979.38527844 9327.94
"2008" 2019-11-07 9448.19 9254.68 9344.78 9338.44 9349.32 4670.11465673 9339.4
"2009" 2019-11-08 9373.48 9080 9209.3 9199.69 9211.07 3976.10210615 9218.67
"2010" 2019-11-09 9253.39 8661 8767.37 8760.38 8767.34 9699.62128109 8904.22
"2011" 2019-11-10 8876.94 8720 8812.21 8801.91 8810.38 2271.51792167 8809.84
"2012" 2019-11-11 9142.33 8750.85 9029.88 9029.49 9029.88 2663.61538417 8974.23
"2013" 2019-11-12 9075.32 8593 8720.36 8718.05 8720.36 6392.63792548 8746.09
"2014" 2019-11-13 8872.47 8549 8817 8815 8822.33 4722.90610684 8719.66
"2015" 2019-11-14 8839.46 8700 8765.53 8755.45 8765.53 3184.82392668 8750.47
"2016" 2019-11-15 8791.78 8555 8636.9 8622.4 8633.26 3412.8028773 8638.06
"2017" 2019-11-16 8799.03 8363 8463.49 8454.63 8462.26 5213.70141434 8553.77
"2018" 2019-11-17 8539.53 8423 8484.63 8479.02 8485.61 1180.57339029 8474.4
"2019" 2019-11-18 8631.6 8375 8499.53 8499 8508.88 2074.01263926 8518.88
"2020" 2019-11-19 8508.4 8010.7 8169.94 8169.94 8176.59 4826.60274485 8307.3
"2021" 2019-11-20 8197.77 7989.15 8121.63 8121.63 8124.08 4412.24724524 8097.94
"2022" 2019-11-21 8231.04 8027.28 8088.44 8079.79 8088.66 2996.00619203 8099.38
"2023" 2019-11-22 8116.92 7394.09 7611.55 7614.12 7620.45 9403.04707918 7725.72
"2024" 2019-11-23 7714.7 6785 7276.21 7274.46 7276.21 20095.16826325 7200.45
"2025" 2019-11-24 7356.49 7102.16 7320.39 7322.63 7328.75 5547.40292181 7225.74
"2026" 2019-11-25 7349.68 6861.96 6900.9 6900.9 6909.55 6047.8319263 7096.78
"2027" 2019-11-26 7380 6515 7127.12 7122.14 7128.78 18715.79100619 6911.86
"2028" 2019-11-27 7344.91 7018.78 7159.22 7159.71 7168.74 7643.845709 7138.58
"2029" 2019-11-28 7676.27 6847.72 7527.84 7515 7525.61 15156.9919345 7280.41
"2030" 2019-11-29 7659.92 7372.19 7436.72 7429.32 7436.72 6925.58489749 7521.46
"2031" 2019-11-30 7870.35 7411.17 7750.65 7751.3 7753.66 7666.99895431 7651.68
"2032" 2019-12-01 7815 7452.08 7560.2 7548.15 7558.78 5443.41938775 7632.93
"2033" 2019-12-02 7556.1 7233.87 7412.66 7403.83 7412.64 5477.96896075 7360.08
"2034" 2019-12-03 7431.07 7140.08 7309.64 7306.49 7309.5 4324.30016255 7289.27
"2035" 2019-12-04 7415 7238.04 7300.43 7299.2 7301 2552.20229834 7320.66
"2036" 2019-12-05 7772.71 7087.09 7201.38 7197.77 7201.38 7737.5637057 7351.52
"2037" 2019-12-06 7500 7150.06 7390.42 7390.42 7397.35 4641.58461796 7347.28
"2038" 2019-12-07 7618.99 7305.56 7533.63 7533.65 7543.33 4167.2626106 7441.36
"2039" 2019-12-08 7638.88 7486.7 7502.65 7500 7505.83 2034.5512716 7546.71
"2040" 2019-12-09 7580 7382.69 7524.26 7516.81 7526.66 1798.77041268 7497.1
"2041" 2019-12-10 7666 7268.03 7340.52 7332.05 7340.4 6582.47031165 7441.72
"2042" 2019-12-11 7400 7150.23 7216.07 7215.84 7225.95 4090.62092926 7283.65
"2043" 2019-12-12 7271 7122.28 7208.95 7208.95 7208.99 3420.21896517 7205.71
"2044" 2019-12-13 7296.19 7072.2 7188.42 7185.09 7193.19 4376.60899274 7182.08
"2045" 2019-12-14 7302.35 7179.65 7255.94 7248.26 7256.49 3178.08453545 7227.94
"2046" 2019-12-15 7269 7007.48 7059.03 7057.36 7067.43 2012.34286693 7123.15
"2047" 2019-12-16 7225.23 7007 7115.08 7108 7115.08 1848.34992409 7103.31
"2048" 2019-12-17 7147.91 6820 6882.08 6872.34 6882.08 5923.12764192 6981.82
"2049" 2019-12-18 6938.77 6550 6612.3 6612.75 6619.53 7107.18002675 6738.93
"2050" 2019-12-19 7449.68 6425 7290.55 7287.4 7292.37 12873.78239575 6828.52
"2051" 2019-12-20 7372.12 7000 7149.57 7148.49 7153.23 5936.40834175 7134.81
"2052" 2019-12-21 7218.11 7072.61 7194.11 7184.96 7193.73 3201.66392251 7153.6
"2053" 2019-12-22 7194.13 7109.73 7147.4 7137.38 7147.41 1689.08199513 7141.8
"2054" 2019-12-23 7530 7124.52 7509.7 7516.28 7521.87 3796.22608082 7355.69
"2055" 2019-12-24 7692.98 7247.86 7316.17 7306.8 7316.39 6710.7673604 7490.35
